sig_max_origin,sig_rms_origin,sig_max_neg,sig_rms_neg
-42.39341380540153,-59.35613729687718,-52.7669482716434,-64.75883349563031
-47.14384864839105,-62.88345895904345,-48.67025624794404,-63.65373770011811
-46.355614654204786,-61.1382447480522,-49.85523992508696,-64.38189110560995
-34.05334513409954,-51.42958739649322,-53.63942919050473,-65.19630180142111
-40.310724565418916,-58.512604033450096,-50.291091400384715,-64.28120637125174
-43.101087499741695,-60.00790354726487,-50.36146650644673,-64.07839463577035
-42.904652697193974,-60.02835375070393,-52.42890909467587,-63.582714803885466
-38.52443576245813,-56.4607442637428,-51.60773930130123,-63.86979129910678
-38.559543661915555,-58.569148468554204,-49.0539557562812,-62.8433747502921
-38.41262009753009,-55.82674406757726,-50.99482972483404,-63.504583262817775
-39.14913086855682,-58.062691101573165,-50.04517627244909,-62.54448217803073
-37.84618395964773,-54.5968503059101,-50.79472287281288,-63.165500365966906
-40.269567564501266,-59.42008253283478,-49.43751270194751,-62.99364112903048
-41.66296396291501,-57.99925268242732,-50.16491596446495,-63.86183376137019
-43.63730628570813,-59.73396134547441,-50.53972829799764,-64.24224740132095
-41.33451504265503,-58.518624358530865,-44.70408346415357,-61.619258463374436
-55.360308488982675,-67.32925333813895,-54.321113189043835,-66.8545088512948
-54.004181223663174,-67.0300187171584,-55.07384906871437,-67.58023523718731
-53.95475196763944,-66.71909495648366,-53.99287814107423,-67.30837687957803
-50.88232112129491,-64.3522326364505,-51.13086784476539,-64.21785524584494
-54.208235550793546,-66.23522877237764,-54.6724576430683,-66.15295677201237
-50.04851979420364,-65.25653766330234,-52.25393012365254,-66.23296181875163
-47.645312608139335,-65.8894913378772,-53.63822962599961,-66.45879526295255
-55.74081999292936,-67.19164272904266,-56.296293893780756,-67.2516543380711
-54.187551007591864,-67.02476411668394,-55.72981343374751,-66.34189406461482
-54.79988941349624,-66.34626436265965,-55.08387333415658,-67.11319713580326
-54.772216833855076,-66.30647452156435,-54.83651446130038,-66.15922705394928
-49.4910669834489,-65.52968713468333,-45.63965457770561,-61.505292329554365
-49.484407392130905,-63.97759885942345,-51.12562719276248,-64.17401844440532
-43.64102594621833,-60.45848276137789,-54.38215548844873,-65.1363124743109
-49.65081212542362,-64.60970881996131,-52.881384517059175,-65.16261116197454
-50.05927981651445,-64.0792904048705,-52.45983098903828,-65.9938637472626
-52.59870546392247,-64.67016833488225,-53.97220215796661,-64.96449700873197
-50.21195162668284,-64.71528131362385,-51.50742286964724,-65.01531520391902
-49.49743137578039,-64.7365095193741,-54.03717302467358,-65.27520516480806
-46.37351842361822,-62.42962478773434,-56.241054954090174,-66.93857967948803
-38.97480530966436,-59.537013678082936,-53.482739466707784,-65.64410689160296
-50.07422628015404,-64.47121801587771,-55.513485187933036,-66.39178896232914
-44.86206654145307,-61.480453594823075,-53.41771361776867,-66.36289745515914
-48.756678624270606,-63.6531231887688,-55.793768221159574,-67.00152024606535
-47.76852405219002,-59.58038582005539,-50.05740640877906,-61.1974143768372
-47.99234201340294,-62.538865615975006,-51.89268996078249,-62.458960401471835
-47.96839248589592,-59.36233733202576,-48.822407520891744,-59.643075046213255
-43.23136102309489,-54.223088757708496,-42.74275811165509,-53.95810704492908
-45.00671852706298,-56.942074267731826,-43.202982392463355,-57.71906930605489
-48.597879925049085,-61.127313124635634,-49.59395650633451,-60.59926134360566
-42.04351825460725,-54.4516434242136,-41.31068572805801,-52.72887600007218
-44.44964719724318,-56.24878296678726,-47.39492946972615,-57.72687065352757
-47.599215778187585,-59.977662354241005,-49.560818356276556,-59.86525932070009
-47.782673953272266,-60.49678388542741,-50.015291629884615,-61.659050527889434
-49.094346725619914,-61.37063511714015,-49.38081652418787,-61.796127495578865
-45.04044677353085,-57.95152513212811,-46.547086581816195,-57.984340608590976
-40.196716597951976,-52.44219539823327,-43.6707341054899,-54.503573110465446
-37.65813048397987,-56.23793775317547,-46.313301406922626,-57.55373475920787
-38.90780992099893,-52.43396076603293,-46.3306472182731,-57.87845519947973
-34.610518712211146,-50.21580170127227,-42.05334645892991,-52.11155448670871
-33.04479477096477,-50.88792065387911,-42.85738167039527,-53.91361800630757
-34.93195047349671,-47.24704694357163,-33.42148023718666,-45.70730691723706
-33.20760050406575,-47.205735628854754,-34.369804306167715,-44.84033500655447
-38.86524506300606,-55.90447769084524,-47.58238437216163,-57.54272368335366
-36.33374578534111,-56.051611053230374,-48.118050452290724,-58.71456152433079
-40.48077105130205,-57.52924346828172,-46.8645372768171,-60.31786715784958
-40.15826229427045,-57.04469066759608,-47.25040214057613,-58.42219549943057
-33.729396649487875,-51.24566422707957,-41.521722007038505,-52.607226910578824
-33.52820518167946,-50.295828529912185,-44.513645447845235,-56.63055671631997
-33.32080544066561,-51.054822867765246,-45.21219705538982,-55.719277324929806
-32.39564124900725,-50.53506394419343,-50.66717032600177,-61.028846285082906
-30.740023758601474,-49.01996507176051,-49.143493157437625,-59.67491911655341
-29.813397899384206,-48.04089502344794,-43.9321648764638,-54.212696076407155
-29.59845321014392,-46.36221380768109,-45.52336569879641,-56.39791376571783
-39.34420046874738,-51.106930490504496,-42.57783770042157,-53.125873431083114
-39.38028186136764,-51.83444626774197,-41.178870649230525,-52.062327556959865
-37.88194375273508,-49.375591798351124,-37.646786689443644,-48.56618830387745
-39.93377672774495,-52.17361331648487,-39.03236755962213,-52.51745121177932
-30.98848585114887,-45.81304921735239,-38.08131970309222,-48.793581733714085
-39.98718592726442,-52.49206835329541,-41.17621351346696,-52.811277955187236
-41.68946446869089,-52.48096050712512,-42.135019891488994,-53.709672952728965
-36.65450315392396,-50.193406982975475,-40.65652205007916,-50.296181675737145
-34.23043883869874,-48.55937716666075,-40.21635369803117,-51.45434985370812
-39.69745130583923,-51.91080682602973,-40.54907362861221,-50.99778422435616
-35.446333126508115,-50.69099642532165,-42.14245171681569,-51.66189608841995
-38.85958395884543,-50.91044063291352,-41.362810853763314,-52.04760903050485
-26.82059903863228,-44.36321440132435,-38.01766615932491,-50.81415806647827
-36.71302524872295,-50.42317698180047,-34.883091857690985,-51.1961155015298
-37.88150938135574,-50.78529079955565,-35.48725305846211,-50.39659238108099
-36.12489390832695,-48.70588069174984,-37.42979239284048,-49.7097820695687
-34.72313719716929,-48.4747228154677,-38.64160366048827,-49.67613841521051
-30.91010031070031,-49.17289789996266,-34.43869664851137,-51.199441451098025
-35.27144077152309,-48.5555558664172,-35.49140846955703,-47.196622434013946
-27.79621068146067,-43.38770838086071,-35.05050736913291,-45.863542989672254
-30.71895677863955,-46.36569714964239,-33.238124941432694,-47.5240988167633
-30.92503992636346,-44.564107379782925,-34.14901744927501,-46.20286367180563
-29.38577817530787,-39.90214643194788,-30.017212165845134,-40.72947610239714
-33.708469815430206,-44.00642087521806,-34.32210100233151,-44.67535188083126
-30.441247418733703,-42.30896946374068,-31.377443069967278,-42.88595018947219
-52.80142922179464,-65.03812355622415,-53.01632605831132,-64.69139874866991
-52.146275408023996,-64.03996161719397,-53.06724082171538,-64.49658753177111
-49.44829435030344,-63.451084940445035,-49.53333691485075,-63.08156075014617
-50.3198078105175,-63.41992140296175,-43.77116522229987,-63.10939332473582
-47.38425244842684,-63.26443567457251,-52.1281798032374,-65.6010236264802
-44.4575634249352,-63.189829420064996,-48.625877473988325,-63.88864026131052
-45.302360251570555,-60.8727319494471,-43.577144127862624,-62.72854671341399
-33.38730715215565,-60.38673774246107,-44.89545803010314,-62.01667082846349
-30.133495734901636,-49.34257858345238,-30.649689017741363,-45.73650877241782
-37.822960292746984,-53.13544850710222,-50.973336564882025,-63.42581113569497
-41.52311595697882,-60.267144270708464,-47.22361765676267,-62.633554888173734
-43.7625654672349,-61.10667512578914,-48.36391195928594,-62.777436323402114
-42.8355710381892,-58.07604587120586,-46.112281344017504,-60.64351077132402
-43.924787711440175,-59.65705780005098,-48.83006937275471,-62.8927681192921
-50.07245997325598,-62.73830808225581,-51.208225893896724,-63.73423123471536
-41.182341810442544,-58.73651605572996,-44.68643921419607,-60.219789201067336
-43.54174934264308,-59.32517733547833,-43.64655313207999,-60.80720660595407
-40.131270716734015,-57.1910329841831,-48.1316705354663,-63.59402187299753
-39.471613023213614,-55.38699220628593,-41.012647484826005,-59.51454456061544
-43.441584658618424,-59.65640072532095,-51.14200087361894,-62.437439992710075
-42.046100700812666,-58.77948039686319,-43.36258007568033,-59.92156606321592
-36.61220596706289,-52.95978029802241,-46.03599678845299,-58.94635090170382
-42.0159796039318,-59.371955818692115,-42.023406623359776,-61.3316071414236
-40.72656976743316,-57.807909395778765,-48.149792191431196,-62.07579018577462
-39.44021258128037,-55.16244604750304,-37.64813749886501,-52.781473693991344
-36.97787277926863,-57.32513550718775,-47.83906365969476,-60.148967024316875
-39.00272618821093,-55.94687640238028,-48.74057541951462,-59.72550802946678
-38.854052882600605,-57.49301443394132,-49.29206248935574,-61.6499862756232
-44.69662346405596,-60.15442386575969,-39.89590188589039,-58.8327594929752
-43.31479627192091,-58.251853830200716,-47.94740443903318,-61.52510813349003
-38.71214632518833,-57.65599279943554,-47.33114973675089,-61.40377374741725
-36.41143457655835,-55.9183312298798,-49.91354099996449,-61.707997377186274
-32.597009587890874,-50.810313653946565,-50.54813405616219,-63.49729165117256
-39.673269822244535,-56.368136599686636,-48.40416702731477,-60.40274719521996
-32.889286251205135,-50.42455224769626,-44.007776514747725,-59.64064427517521
-37.197979877001394,-54.772110780524564,-49.59436381461386,-62.84338847364186
-42.61012263998239,-59.14907755249733,-47.08825075987784,-63.20780590211328
-34.027046480726355,-52.41014651913589,-51.131813709768046,-62.978534378861475
-43.274156427916054,-58.64170872173726,-52.88310631577765,-64.14511806818771
-27.320134424478915,-51.1378860559102,-44.58798289620228,-57.81782463762777
-29.09407160124489,-46.86894877962489,-37.64508740444683,-54.67808339904479
-32.77219711664362,-55.177130848399855,-48.30145508920964,-60.22939324452503
-35.525606002777295,-54.23961084781513,-45.0548599423349,-57.90187791522928
-34.100215341300114,-53.062497193940075,-34.567445469404035,-55.38765722714768
-33.63836163537346,-51.089681533537075,-51.54249897460776,-62.6812982397649
-31.090287161412867,-48.919932431475395,-37.77842038284695,-53.03797360319383
-34.97565402915885,-54.35663336134026,-39.7836845645923,-54.24639908237228
-35.251752022140685,-54.18854493173441,-40.167263762194416,-54.285801258671206
-33.17708114016877,-52.4144782572335,-31.66684250463584,-47.40841033351623
-45.65565787885531,-59.611613108228255,-50.451792186900335,-62.2114248613699
-44.797028830053556,-58.56349217810301,-48.595991464194526,-60.05213929827544
-31.578563436676923,-49.35673086305578,-47.246138238988465,-57.90674220601485
-27.709641170137097,-49.852352314888776,-38.156530300176776,-50.5177242897631
-38.500668185108296,-55.534533044678454,-44.95179151986618,-56.87944003317229
-51.29464095588385,-63.73930727317993,-52.32642429402367,-63.80039183445261
-48.79063794780612,-62.96372739062684,-51.61857340515689,-63.528946324626205
-51.238474957836914,-63.2431644514554,-53.19789764733948,-63.356917982093435
-49.840747999148924,-62.29936920384113,-51.937105105324406,-63.68729399322643
-49.74208004942504,-63.27881215974582,-51.01563984351033,-62.13308686938057
-50.73426657456993,-63.04580497264187,-50.38613660553043,-62.70546770065003
-50.70276929124941,-63.460959058525965,-52.472261113897744,-63.415386041052926
-50.84953650626568,-62.946896921104226,-50.72722949823615,-63.10658055516325
-54.53359355753618,-65.46520592125725,-51.63053773084464,-65.33781978742411
-53.04209756895493,-64.8319133125918,-53.268560961267426,-64.86437347461343
-44.6805089057366,-63.82884545701491,-52.288518523557656,-65.39232499492552
-48.190820061947974,-63.77634872857982,-50.754396444671656,-63.50835709653487
-49.10284928579693,-63.455505338624064,-54.13513878748293,-64.25637192823528
-51.3413218292191,-63.47247258961086,-52.36909266460428,-63.57784398316855
-50.88759205297527,-64.00047303499241,-54.4367376179072,-64.9145343135506
-29.112085039005542,-55.60952201738442,-42.23430763320468,-57.36571126005896
-45.996038543046616,-62.7009115620364,-54.13235046841819,-65.31478621714142
-45.661885636579385,-62.566962916547,-51.249715664652236,-64.65404509309745
-15.706389766629812,-47.17636922241731,-10.111489311305256,-32.91810302639731
-43.427877530324686,-61.21131537650318,-55.67194627501965,-65.35401689230282
-43.41346746138086,-61.86082142615605,-53.04189631429719,-64.38266353156611
-40.914878190269484,-60.05272332880264,-50.98219070396758,-64.17159254061974
-44.26420597487692,-61.382976321687856,-49.00643371321593,-61.94670244463811
-45.2143395278246,-62.784607007610084,-49.28445442251747,-63.34113410143931
-47.32986840880102,-62.96862530120119,-54.4067436916803,-65.13182157829736
-48.48179295996991,-62.93138882209104,-52.03066316460923,-64.1121616310655
-44.42538446115109,-62.213103786683604,-53.57512710732993,-63.98773341737424
-43.31729499142747,-58.22127741546301,-47.697079666929554,-59.562355210498055
-44.41502269593414,-62.59230369947822,-53.024661612009794,-64.68943523114373
-49.31061725075516,-63.641764873293845,-52.03886014935945,-63.7279481156864
-47.52609214597875,-62.88183006707028,-53.91051951976209,-65.18692013099897
-47.99176561269783,-63.63278189043709,-53.8180885969326,-64.59047033320073
-46.00438220213917,-63.043692781286616,-54.30519751954634,-65.46250767523155
-45.642779273743514,-61.31629333415315,-53.50627103879417,-64.04370351928144
-46.244311649127,-61.49877172178972,-54.654912969032864,-65.06206427174158
-49.18103240465303,-62.52348662610733,-50.718858713195665,-62.67306834795999
-48.66590401503093,-62.76580903370701,-50.183680143551015,-62.25769345662749
-48.777143458418664,-62.07968841187294,-50.42043736478141,-62.77628349895597
-45.20331076498813,-62.04319198252138,-49.142598692511854,-60.42812939818325
-51.865813681932416,-64.73734451787118,-52.963005844551674,-65.22100234723362
-48.6945146981312,-63.57997235349758,-53.57037217765661,-65.29399058333605
-49.71363714327935,-63.196882977694,-54.895917814841766,-64.5188354009859
-50.21436115354314,-63.796194438471744,-54.17642847602795,-65.02376599086251
-42.488563067035074,-61.529584447427716,-54.47371693420991,-64.93782923636206
-44.10155619579126,-61.214967005814664,-54.5877307632551,-65.499758752072
-47.674905226755,-63.06986224175756,-54.71496162271464,-65.08842613982335
-43.6715189874628,-61.28063011366308,-52.30318870338391,-64.15166357459873
-46.41199576834995,-62.52376766603052,-52.81451129827638,-64.38003264537278
-41.848833440838376,-57.781305194388956,-36.58492121801629,-62.471035895895426
-47.896124736350345,-61.252164650189044,-50.70828362001505,-63.20305407420406
-44.28030427273961,-59.443691553449334,-51.53097423694249,-64.43391921099446
-41.745070137132046,-61.843015728905,-53.87812693815703,-65.51739269965633
-42.12815913252632,-59.070817146916326,-55.29801033114421,-64.78090011166475
-43.06453647065319,-60.12216866588432,-52.943759834599966,-64.55031744260887
-43.94083698111085,-60.90563651895873,-45.92139443439562,-64.08174408570781
-42.560519722459055,-59.76657665852093,-54.781568604201226,-65.18989887988168
-42.3915547659801,-58.409351886459646,-54.33108609732875,-65.19532432944243
-43.41311408040066,-59.68999432789501,-52.036442628909384,-62.67503526588351
-40.346813054196616,-58.841846644241954,-46.94912418659457,-64.21575277934059
-42.557582855331944,-59.81503553112678,-54.65118033963867,-65.23627232246602
-41.1081981976428,-58.53136092060255,-54.791628455544206,-64.74701393423209
-38.52649524613251,-57.64382514955529,-52.87679307856007,-64.87514194778286
-43.10709088419624,-59.93931576991612,-52.921379044099986,-65.21182514655221
-43.285851715491255,-59.646194352838634,-53.10983115783348,-65.07577515319427
-41.10231735325804,-60.33410760713765,-49.35943985572241,-61.95019709508679
-41.2894794228678,-58.60381764855812,-53.30019886453804,-65.12993581349465
-41.58866936946766,-59.05822805364052,-52.79347740122685,-65.11342044748329
-39.42029764152658,-58.46942783102161,-54.2386739391975,-65.26813882868296
-41.37115244734115,-58.996240183661726,-53.76606161232999,-64.8152019171731
-42.62122034702678,-60.89058932716571,-52.13931737807522,-63.64350901887101
-40.7505058218657,-57.79095261844577,-52.28036547064974,-63.62929240034159
-40.080311499332986,-58.103852578160655,-34.02995356552237,-59.629797450653555
-40.156083417848485,-56.70065391083839,-45.91984726084732,-64.63064402889492
-43.08251130541056,-60.915509695163266,-52.49093631481781,-64.75206492536574
-50.68293773886592,-64.79099891354109,-54.57474155169556,-65.02239306081816
-50.97057284165704,-63.53024723465319,-50.057374924682605,-62.22346721798142
-45.918263777420506,-62.529897559140856,-50.68450917944862,-63.046671653933345
-47.56256202595665,-61.79164297603039,-51.30423181263902,-64.15213304984621
-45.59605181186229,-62.3523166525476,-52.005208457469195,-64.78837748084435
-52.36522787437434,-65.00255904423555,-54.26582183642728,-65.12647546476565
-53.30979410863935,-64.63050904589439,-53.98899234696831,-65.00362598253683
-48.64800097287916,-62.80947482280048,-53.82680006166372,-64.06164917583048
-53.197490120584504,-64.75346248722664,-43.03093990422685,-65.01920567360895
-47.34164165668153,-63.44263994359527,-51.64139698933372,-64.13549170137081
-49.45487562841041,-64.77893719456782,-55.22231698477819,-65.4242367774195
-45.10279088122346,-59.95899156793162,-54.41764660121096,-64.65976364595801
-49.80947822994202,-64.12054874306594,-54.82927744326191,-65.23576311004754
-43.58180042416545,-61.317623395705574,-54.02237757782038,-65.23188556478642
-39.75043996222365,-61.04551872646529,-51.11602789883291,-63.663068369655704
-46.336228300088635,-61.94516908523157,-38.20872169816968,-61.83644009736814
-46.66212749766687,-61.907523433311596,-47.38351331847323,-61.14105352671439
-48.867249206238874,-62.38573752506207,-46.84998602521877,-60.033572554869906
-47.33996916317363,-61.96873031355893,-51.48989473848688,-63.84924992636194
-48.625279756761024,-62.99804670333165,-54.285368570410064,-65.0703924143625
-49.514246659501126,-62.82410200536713,-53.02687945350464,-63.756298316086095
-48.29086758825399,-62.95253461464736,-53.31483860786025,-64.57371195181173
-48.21904593449016,-62.85528412452681,-52.576666401535505,-64.39072452909375
-38.328820951078725,-56.181729001820216,-43.55254687559754,-63.76160910451954
-47.1598008950082,-62.16192143048644,-52.41182818736185,-64.24587478390484
-31.601425846049153,-53.62666306798907,-38.07708155813623,-52.77896622832191
-35.76728839286224,-53.12229977936225,-37.35416000808282,-52.98411134149848
-39.021497805411705,-54.49081319086666,-36.54422718049868,-52.43953059093393
-26.74300940517518,-48.613711735503536,-35.88674190988365,-49.143822141718864
-30.462829384440372,-51.89284533085179,-40.45199492383179,-55.14731328958974
-29.375773441852495,-53.5542658550017,-32.24031926012737,-52.92661123116641
-31.326776834640185,-53.20224814149657,-30.152885983952412,-52.31994903162252
-33.32293613324555,-49.67062870480579,-36.39988061742142,-52.977932219935155
-30.140834771396037,-53.94027086992481,-28.759423091108154,-50.612581015384954
-30.494262758282208,-52.87687032500692,-38.511936706240654,-54.059379173592355
-31.19363042010753,-52.676442292985584,-39.70388341449538,-54.822143929708
-32.34793279145327,-52.50392386467014,-38.911201826826,-53.20043952689779
-28.977442901905597,-51.3595637169848,-36.31864730670881,-53.72908633617249
-35.16416327279308,-52.76675036841638,-34.57466455588281,-52.751016979532835
-31.02704401060114,-47.049658667219546,-40.349029682177914,-53.00629608002906
-32.214215880290325,-52.37738077909544,-37.25870613747136,-54.033580980731585
-29.20108377201286,-51.87310955959684,-42.611613332501356,-54.914199988633825
-31.08710226907391,-52.38306622759134,-37.3376965084458,-53.6951237514987
-33.20644600280018,-50.75000250947656,-37.70679594164372,-52.47076952675087
-33.30093462873687,-52.10117438899526,-38.46715483602318,-53.365163140785526
-30.702371789552064,-51.33519162738942,-41.09202436600785,-54.41009470253665
-27.225195835418056,-50.50890023654897,-39.841288506631116,-53.324122137229125
-33.89973592690612,-51.675596585102916,-32.598252793387246,-53.769079940889924
-25.340425811365996,-50.563844830305094,-39.33374069159551,-54.78985324728917
-28.175226710519272,-51.14197458562086,-36.50878577807349,-52.915631856922964
-33.774589739130796,-51.89232789203071,-39.09055754339683,-54.483585406762145
-26.916549189511937,-50.00987177301569,-36.03729258849385,-52.844012019337185
-30.229640671803875,-49.52305298863404,-32.63658283338799,-50.82820210690096
-27.577082318894767,-51.369447275447044,-32.88049963629606,-52.15793312901702
-33.507796655356834,-52.55414332426313,-35.07070969454468,-52.07328461208709
-28.38763644795398,-45.698413981068526,-40.17001815865165,-53.85758090362078
-24.508624332943004,-51.123328802589285,-41.61558512262479,-54.624553775851
-29.658284988762432,-51.29336209952531,-38.85783260453485,-54.42854459305764
-34.20493925930887,-51.48467759036915,-40.64594230019392,-54.34789934884155
-30.965270878658547,-51.08085751968703,-31.12841027953289,-51.21514843532563
-28.411995224477742,-51.064284165453515,-34.540036318044066,-52.608243161361145
-24.89889757373215,-50.074221084078815,-39.62435858140081,-52.32319336581753
-29.916195346484567,-50.41790758200613,-36.45020725900361,-52.88547635950148
-30.943995566478478,-50.29475936918938,-39.049389188767755,-53.09448209806739
-28.438026166277908,-51.343619297496375,-38.33822987825873,-53.74095828786502
-31.195895872757152,-50.23011918168014,-35.74442195421239,-53.46525522837969
-31.18467788214025,-50.78239255976739,-38.992651887886524,-53.96421546811915
-30.321378277772794,-50.40382876373491,-31.40449888763072,-53.102370461387274
-33.606634742177974,-51.144868508490056,-37.53104894542465,-53.37023017565844
-37.1579156603105,-52.08348671961662,-41.89440875069424,-54.69403327418217
-35.15662668222076,-51.408413390595626,-32.27287544989656,-51.687218655041804
-32.44231821325589,-49.596112488086874,-36.12998944354735,-52.95315333849072
-35.26299871101469,-50.686043896093224,-38.709609674772764,-54.103516216076805
-32.21848181783117,-51.69002838158298,-26.57018564273779,-49.65021855522684
-31.618961286807018,-51.249436868832696,-37.47402845374751,-54.09519625047256
-32.094177757914736,-51.603715304302796,-31.8851498067683,-52.639882569531636
-27.864389567023537,-51.403233219265374,-35.85549137681754,-53.50137170945273
-28.71686737710641,-51.10988058785423,-37.982951809100534,-54.99891198817072
-30.353656958709117,-50.194343036875594,-35.6464176894484,-54.01271251180027
-29.153989899426023,-50.00321291539745,-39.34047946698964,-52.1926428520539
-21.534490497386347,-48.77714615141362,-34.54541797544637,-54.31483481487841
-30.318531381772505,-50.649093233862594,-29.704122233982346,-50.814143222046454
-29.604015835101265,-50.39691061719219,-38.64407895541359,-53.47663599241896
-31.491457183649615,-50.33431449318245,-35.367894182529945,-53.4616332878111
-37.01469647822524,-51.912773741923246,-34.11900234540944,-52.33557206964232
-30.18299166218773,-51.37493505736436,-35.021092662929505,-52.16412373139991
-22.017910120193584,-49.84236531120057,-41.59692479661967,-54.58812955965195
-34.849381454931496,-51.89962420714188,-30.177205231370245,-50.13494963748463
-27.475215220230513,-50.81402451245307,-31.817514461312896,-51.81179691378973
-53.82209316003886,-67.26139695352272,-57.01042025108883,-67.61471250580176
-55.79443044587976,-67.71108186301882,-53.40009635285237,-67.58422042377988
-55.55356647758199,-67.21983795124818,-54.85414400892865,-66.36543039109964
-55.58410235156931,-67.1537002038571,-56.36730592965405,-67.50897249637066
-54.13048541086276,-67.33926914573435,-57.25967840490761,-67.14508888079577
-52.28749210315249,-67.38426752561053,-56.40987571433624,-67.58790309802617
-51.2969577155622,-66.75074866830074,-57.06259708654295,-67.17176526495683
-54.69786494620784,-67.19530802857375,-56.31204768575319,-67.67575003964484
-52.87195298325324,-66.28120889137074,-56.07088440410179,-66.84966572203832
-54.64555130344256,-66.92179296630913,-54.82883362998413,-66.73409387875233
-49.94157495432631,-66.60596244428432,-56.226888214430076,-68.15883949869158
-54.647107265202365,-67.44523285239629,-54.15021393928459,-66.64098056141901
-49.52684650827906,-66.2293169514947,-54.2680856699237,-66.32341346650516
-54.780464178471945,-66.78100091512361,-53.71875336857877,-67.4943956753445
-34.22795462038679,-59.78667356076117,-44.63024840491826,-62.570571715437126
-34.60959800870733,-61.38951015126408,-49.61367604047861,-62.434088236070636
-39.82615218735839,-61.10655126378403,-38.34125342337687,-60.249962601334715
-42.70302792412552,-62.44508811089952,-43.95582470916206,-62.307900594693315
-41.21299190844782,-61.98683297242748,-50.04602340386201,-64.26022475406288
-46.32196430070512,-62.735159832288154,-45.082280919867124,-62.586845040484285
-40.44504148118358,-60.72769791830608,-40.419091989867056,-61.05187501584205
-36.50995737688267,-60.76683502374568,-47.59275209639662,-62.29708393414378
-42.24291448045096,-61.889669763383104,-45.96678623691871,-62.637642089086384
-35.57250265745975,-61.41152529406035,-46.137019188459725,-62.94952293974965
-39.10933968799948,-62.162794703039445,-43.433641286785885,-62.69557907593026
-43.10847232331586,-63.05905985439165,-49.8369028010859,-64.01002931870364
-43.89969312380717,-60.93708217183653,-47.11165268958187,-62.38660853724778
-41.48754322201518,-61.69009564072287,-49.54891875960904,-63.43422045811352
-35.8662709539717,-60.83203623469413,-44.639343033762614,-62.15951138322576
-38.3719121622292,-60.7260640749329,-49.72611048792664,-63.37295116591665
-42.012298296521024,-60.594593774237964,-48.05176376135223,-63.3994391418107
-32.18662986432292,-58.982691204856295,-48.667117461265335,-63.25966394600474
-33.22975606367227,-59.667561483448715,-48.73268264996054,-63.47305143482544
-41.89195799957433,-60.830020784161285,-47.941107431975624,-63.361735387036724
-44.675935529960604,-61.420557917207,-51.157530705559466,-63.68761525751622
-43.600875992917466,-58.97031065100579,-49.43122584528693,-64.0835975163034
-40.98907195538529,-56.96548749137151,-51.746624913284876,-63.743318422467
-42.40440062036189,-58.423651172705746,-42.83843671155648,-62.711377333862046
-40.4101336526936,-58.53022871488675,-49.36755973817299,-63.23135141896164
-41.13532038799051,-59.33313346213562,-30.055193406927327,-55.18001497444147
-31.760155510466348,-58.451326509244254,-34.73583280037915,-57.832693779315605
-43.82248862653202,-59.753621097338005,-46.66714454614953,-63.728697260941274
-33.95299378615909,-57.713883043180225,-47.50029566845981,-62.804586239138715
-41.595184915055334,-58.767987088734046,-43.47917187993113,-61.5505528196431
-33.97001303261368,-56.10301380078711,-48.90955413710824,-62.6929723556613
-38.68667240739387,-56.15322979622455,-48.93829733847439,-63.49095196074151
-40.31495092580688,-59.439960397274334,-50.590709021844546,-63.62517976146553
-38.08755034031976,-53.88592707258563,-50.98539509439174,-63.31978383868605
-37.91341060635318,-59.58955734366063,-51.139708314079044,-63.79958518507698
-43.07323925445633,-60.53915703635628,-53.606674108324235,-64.1824994438083
-37.24150321234903,-59.92781176195474,-44.930828322627995,-63.23496984963515
-34.879708123034504,-59.9033340278378,-48.92896107776942,-64.27000209089826
-39.747009217300615,-59.54582095327521,-50.55942772725991,-64.06101649486821
-37.77544669849579,-56.59840167516744,-43.00040572718176,-61.47888852410668
-36.53458219061866,-55.2172861303734,-46.35865792676071,-63.746683350226625
-40.695800421412315,-58.92054941938965,-48.973131704484985,-63.556466575437426
-39.811230473082716,-60.93038291495154,-48.963707939921164,-63.53044714197756
-50.991455452913044,-63.09338974924201,-50.24158529268842,-62.63725596601852
-50.51482605895675,-62.9603270134112,-53.102632987061455,-63.406019242552546
-49.590702404410706,-63.293475835740765,-49.68006587026924,-62.44319024411105
-51.522172875792904,-63.08386061566978,-50.77967267195496,-63.26486982618362
-51.424436884860526,-63.239948665978794,-52.22472202733145,-63.019148312461766
-50.62135860323715,-63.191213378524935,-51.14549550364242,-63.37512970017164
-50.72671453045599,-62.83019878725938,-41.40904722178768,-60.53260519399811
-51.101770946893986,-62.91811287020187,-51.62595970008779,-62.39461886416247
-47.6087653256926,-62.478503197393984,-51.34160013829916,-62.9390872846891
-43.251237903093774,-55.638313040727155,-45.886047911551664,-58.36731650025885
-44.718616043328474,-61.45400513352361,-51.08212921902422,-62.681242063991405
-49.949686060088425,-62.34872571423685,-51.717272235185554,-62.90095383119176
-49.90114632489629,-62.42732155555246,-51.61351654224844,-62.725985171878634
-39.39044802015895,-54.869633194365726,-42.12617402371994,-54.33132285134576
-47.823110807572576,-62.25706436747991,-51.8214044924564,-62.55722490688932
-42.52654725533315,-57.8868329002116,-49.84513401492553,-61.73888525001638
-42.902208635004285,-60.45139728730011,-51.17194495440137,-61.78515679816209
-45.11349001116372,-60.990269578731144,-40.02253515900318,-53.22208174740294
-46.91421041393031,-61.671314958267246,-51.08164222108286,-62.893366473127315
